,Name,Class
9689,Bakaloff,Russian
9375,Babeshkin,Russian
12409,Jablochkov,Russian
13275,Lebin,Russian
18855,Naifeh,Arabic
12451,Jagello,Russian
17122,Yalamov,Russian
13912,Mihlin,Russian
6117,Baik,Korean
15087,Rahamimov,Russian
19390,Mifsud,Arabic
11970,Hangurian,Russian
9409,Baburin,Russian
13711,Maksumov,Russian
11036,Ekaterininsky,Russian
7135,Roach,Irish
5790,Sanchez,Spanish
18789,Kattan,Arabic
4394,Ormond,English
15585,Shalenkov,Russian
14522,Nyrkov,Russian
14439,Nezamutdinov,Russian
14013,Minnubaev,Russian
17053,Yahno,Russian
15981,Trukhanovsky,Russian
7528,Higuchi,Japanese
13364,Lichkanovsky,Russian
9291,Awlukoff,Russian
6713,Rosenberg,German
16789,Vikulov,Russian
9616,Baiguzin,Russian
5102,Thurgood,English
12349,Imeretinsky,Russian
3934,Llewellyn,English
378,Johnston,Scottish
16365,Usik,Russian
11832,Hachatur'Yan,Russian
2541,Dent,English
9793,Bakshtanowski,Russian
16353,Ujvak,Russian
6130,Chun,Korean
8658,Adleroff,Russian
14977,Portnyakov,Russian
14018,Minovitzky,Russian
19105,Botros,Arabic
12637,Jaruev,Russian
2196,Bower,English
7653,Kaima,Japanese
4752,Robbins,English
18115,Tahan,Arabic
18901,Rahal,Arabic
5343,Wane,English
16946,Vyborny,Russian
12745,Jernevsky,Russian
5533,Yeoman,English
457,Abba,Italian
11471,Glazunov,Russian
11023,Eikhenvald,Russian
1047,Sansone,Italian
11368,Gastello,Russian
14651,Paradzinsky,Russian
7060,Names,Irish
14057,Mniszech,Russian
2443,Crane,English
10746,Dobreitser,Russian
16841,Vinius,Russian
10286,Chehluev,Russian
13175,Kaloshin,Russian
6105,Yin,Chinese
11601,Govoretsky,Russian
18123,Gaber,Arabic
18518,Harb,Arabic
6681,Pawlitzki,German
4909,Silva,English
11912,Haliulin,Russian
12423,Jabykin,Russian
4443,Palin,English
14163,Molokovsky,Russian
14196,Mordyukov,Russian
2019,Arrowsmith,English
18934,Morcos,Arabic
8825,Aivazovski,Russian
17106,Yakunin,Russian
2494,Daniel,English
17474,Zhemaitis,Russian
11773,Gulenko,Russian
10180,Bibichev,Russian
17875,Koeman,Dutch
10966,Eberman,Russian
7153,Suaird,Irish
5025,Sutton,English
14130,Mokrov,Russian
17703,Zhurov,Russian
19181,Tahan,Arabic
10003,Bazylnikov,Russian
17047,Yagya,Russian
14304,Munin,Russian
17858,Houtum,Dutch
989,Pozzi,Italian
276,Yount,French
12242,Hominsky,Russian
13230,Katzovsky,Russian
18207,Fakhoury,Arabic
11845,Hagur,Russian
19447,Sarraf,Arabic
5450,Willetts,English
5174,Towns,English
1742,Galanopoulos,Greek
12278,Hoteev,Russian
13083,Kalaberda,Russian
13773,Martkovich,Russian
19066,Tannous,Arabic
16462,Vaisberg,Russian
18647,Samaha,Arabic
2830,Esan,English
19755,Ghannam,Arabic
1871,Tselios,Greek
10671,Dikovsky,Russian
18702,Naifeh,Arabic
17604,Zhitukhin,Russian
6707,Richard,German
14793,Pirozhkov,Russian
15201,Richardson,Russian
4649,Ralston,English
2707,Eaves,English
12001,Hapsirokov,Russian
17707,Zhuzhnev,Russian
4373,Oliver,English
5481,Woodford,English
15975,Truhanov,Russian
19763,Bata,Arabic
2938,Fewtrell,English
16467,Vaisman,Russian
13198,Kats,Russian
6649,Metz,German
392,Simpson,Scottish
17172,Yanov,Russian
15644,Shangareev,Russian
14005,Minkov,Russian
10166,Bezruchenkov,Russian
9783,Bakradze,Russian
2827,Erridge,English
13060,Kachaev,Russian
3998,Lyall,English
3300,Hardwick,English
9865,Balarev,Russian
1338,Kasa,Czech
13922,Mikhailets,Russian
971,Piazza,Italian
9580,Baibakoff,Russian
13747,Markhinin,Russian
16074,Tsvelyuh,Russian
15004,Potsepkin,Russian
10429,Chukhmantsev,Russian
10094,Belogorsky,Russian
17876,Koemans,Dutch
19273,Harb,Arabic
2106,Baron,English
17732,Zinevich,Russian
3761,Kirkby,English
4476,Paton,English
13417,Likhov,Russian
14788,Pirin,Russian
19121,Amari,Arabic
1962,Allkins,English
13099,Kalakutsky,Russian
5743,Paredes,Spanish
10363,Chertykov,Russian
3216,Grayson,English
12691,Jeldakov,Russian
8444,Abdulkadyrov,Russian
6555,Kolbe,German
8355,Yosano,Japanese
7054,Mooney,Irish
8785,Agol,Russian
5579,Arce,Spanish
10665,Dikarevsky,Russian
3233,Greig,English
3532,Jarram,English
6385,Fux,German
17374,Zhadan,Russian
6576,Kruse,German
7214,Pho,Vietnamese
2581,Dolan,English
6818,Steen,German
6089,Rang,Chinese
6826,Stieber,German
1760,Houlis,Greek
18904,Sayegh,Arabic
588,Armonni,Italian
15316,Ruzaikin,Russian
10310,Chekmenev,Russian
3485,Inglefield,English
1821,Papadelias,Greek
18022,Schoonraad,Dutch
11994,Hapachev,Russian
596,Baggi,Italian
10637,Desyatovsky,Russian
17676,Zhun,Russian
12333,Ilyasov,Russian
6339,Durr,German
14597,Otrokhov,Russian
9454,Badoff,Russian
1778,Kosmas,Greek
7615,Ise,Japanese
5471,Wise,English
10878,Dubnyakov,Russian
4915,Simpson,English
19601,Koury,Arabic
16045,Tsel'Ko,Russian
18260,Nassar,Arabic
16551,Valov,Russian
3555,Jenkyns,English
8944,Anikeev,Russian
10221,Birk,Russian
18378,Dagher,Arabic
965,Perugia,Italian
16778,Vikhansky,Russian
13538,Luhvich,Russian
9245,Awelan,Russian
4554,Pilkington,English
5838,Vivas,Spanish
8654,Adjemyan,Russian
680,Capello,Italian
8463,Abel,Russian
11578,Gordeichik,Russian
3254,Grundy,English
1013,Rizzo,Italian
5814,Travieso,Spanish
15371,Rzhevsky,Russian
11171,Evranov,Russian
8208,Takishita,Japanese
18979,Sarkis,Arabic
8688,Adylov,Russian
19296,Malouf,Arabic
1453,Nestrojil,Czech
7160,Tighearnach,Irish
17437,Zheglov,Russian
16624,Vaskovtsev,Russian
4564,Pitcher,English
3030,Frazer,English
10106,Beloshapka,Russian
18633,Harb,Arabic
8466,Abelman,Russian
16181,Turarov,Russian
4082,Mcconnell,English
7151,Sloan,Irish
18552,Sabbag,Arabic
19555,Seif,Arabic
14548,Omashev,Russian
10644,Deulin,Russian
14198,Moreinis,Russian
3028,Frary,English
19924,Koury,Arabic
11969,Hanevich,Russian
19471,Shammas,Arabic
9733,Bakhtiaroff,Russian
2194,Bowden,English
12677,Jebrovsky,Russian
13565,Luspekaev,Russian
14129,Mokrousov,Russian
10189,Bilenkin,Russian
2269,Burt,English
11733,Gudim,Russian
15509,Shahtin,Russian
15495,Shahmin,Russian
2818,English,English
9644,Baisaroff,Russian
9069,Atyushov,Russian
13855,Matzko,Russian
8010,Okimoto,Japanese
18458,Nader,Arabic
13676,Makhlinsky,Russian
10725,Djisev,Russian
8228,Tatsuya,Japanese
16934,Vyazalov,Russian
547,Aliberti,Italian
15295,Rukhlyada,Russian
16048,Tselikovsky,Russian
19516,Almasi,Arabic
4239,Nemeth,English
1142,Vicario,Italian
2863,Eyett,English
5997,Tao,Chinese
13022,Jvachkin,Russian
9197,Avtomovich,Russian
3303,Harker,English
15677,Shenterev,Russian
3155,Gleave,English
8317,Yamabe,Japanese
6584,Kurzmann,German
5669,Gebara,Spanish
10162,BestujevRyumin,Russian
18886,Atiyeh,Arabic
8328,Yamamura,Japanese
13925,Mikhailin,Russian
5498,Worrall,English
17742,Zinnatov,Russian
15343,Ryjkovsky,Russian
7604,Inihara,Japanese
10503,Danyukov,Russian
18217,Amari,Arabic
12793,Jiharev,Russian
10354,Chertok,Russian
7459,Fujimoto,Japanese
13783,Martyanov,Russian
18136,Bazzi,Arabic
12536,Jakuschenko,Russian
11682,Grokholsky,Russian
9807,Bakurinsky,Russian
10083,Belnikov,Russian
14210,Moschenko,Russian
3100,Gaskell,English
13544,Lupalenko,Russian
7416,Asari,Japanese
9803,Bakunov,Russian
9126,Aven,Russian
6403,Gerhardt,German
17829,Laar,Dutch
10096,Belogubov,Russian
9887,Barakov,Russian
493,Adamo,Italian
9461,Badych,Russian
19678,Rahal,Arabic
8760,Agdaroff,Russian
17630,Zhloba,Russian
1598,Staska,Czech
9076,Auktsionek,Russian
2971,Flannery,English
1734,Drivakis,Greek
15329,Ryjak,Russian
897,Nanni,Italian
3972,Lovey,English
720,Crespo,Italian
16623,Vaskovsky,Russian
1420,Markytan,Czech
17446,Zhelekhovsky,Russian
11831,Hachapuridze,Russian
9376,Babeshko,Russian
4149,Miles,English
9321,Awtuhoff,Russian
2788,Elsmore,English
12455,Jaglintsev,Russian
10056,Bekyashev,Russian
10242,Chadin,Russian
4138,Meakin,English
4307,Norm,English
12145,Hisametdinov,Russian
18632,Khouri,Arabic
9446,Baderskov,Russian
5374,Wears,English
11545,Golovaty,Russian
15911,Tokarchuk,Russian
13839,Matskovsky,Russian
15789,Tchehovsky,Russian
20054,Gerges,Arabic
18813,Handal,Arabic
1231,Divoky,Czech
2924,Fenn,English
7754,Koizumi,Japanese
6476,Hofler,German
5982,Shen,Chinese
3906,Leyland,English
5389,Welton,English
1480,Pavlu,Czech
14341,Muzhitskih,Russian
7257,Dubicki,Polish
15762,Tchangli,Russian
5253,Urwin,English
5576,Araujo,Spanish
11047,Elatontsev,Russian
2180,Bob,English
19861,Rahal,Arabic
11609,Govyrin,Russian
389,Allan,Scottish
6242,Backer,German
9729,Bakhshiev,Russian
15546,Shakhlevich,Russian
13467,Lizogub,Russian
2640,Duck,English
14427,Nevelskoi,Russian
13464,Livshitz,Russian
16228,Turushev,Russian
10844,Drojjinov,Russian
966,Pesaresi,Italian
16190,Turchin,Russian
14798,Pirushkin,Russian
18093,Asghar,Arabic
10766,Dobropolsky,Russian
1441,Muchalon,Czech
11825,Habichev,Russian
17326,Zavoisky,Russian
14062,Mochalsky,Russian
5023,Sunderland,English
10064,Belgov,Russian
18238,Gerges,Arabic
5404,Wheeldon,English
5739,Oriol,Spanish
641,Berti,Italian
4309,Normington,English
19553,Moghadam,Arabic
2407,Copley,English
4040,Mann,English
5689,Jaso,Spanish
12768,Jidilev,Russian
17608,Zhivin,Russian
16633,Vasyuchkov,Russian
4526,Peters,English
16751,Veselitsky,Russian
1954,Allcott,English
10296,Chekhladze,Russian
10764,Dobronos,Russian
2486,Daley,English
8507,Aboimov,Russian
13706,Maksimtsev,Russian
6631,Mas,German
1549,Schenk,Czech
16311,To The First Page,Russian
14185,Mordin,Russian
17283,Yuzefov,Russian
10093,Belogolovy,Russian
1031,Rovigatti,Italian
12055,Haryuchi,Russian
4400,Orvis,English
3812,Lake,English
10127,Beltov,Russian
7704,Kawamata,Japanese
2645,Duffield,English
1818,Panoulias,Greek
8272,Tsukade,Japanese
13560,Luppov,Russian
11194,Faen,Russian
16268,Tzaregradsky,Russian
14735,Pechinin,Russian
10078,Belinsky,Russian
5429,Wickham,English
10373,Chijikov,Russian
14411,Nesis,Russian
8135,Shiraishi,Japanese
13694,Makhtiev,Russian
10950,Dzhindo,Russian
15455,Seredavin,Russian
6428,Groer,German
2477,Curry,English
17727,Zimyanin,Russian
11320,Galenovich,Russian
1662,Whitmire,Czech
11574,Gorchkhanov,Russian
7265,Gomolka,Polish
31,Bonnaire,French
3235,Grennan,English
8719,Agalaradze,Russian
11308,Gagrin,Russian
9393,Babkeev,Russian
10663,Dikansky,Russian
6841,Switzer,German
13525,Lozin,Russian
12413,Jablonsky,Russian
15241,Rogatsky,Russian
18781,Abadi,Arabic
20031,Khoury,Arabic
11305,Gagiev,Russian
1011,Rinaldi,Italian
921,Nespola,Italian
12392,Iskyul,Russian
5901,Hiu,Chinese
11598,Gortyshov,Russian
11864,Hairov,Russian
10435,Chukhontsev,Russian
12469,Jagutkin,Russian
16581,Vangengeim,Russian
10233,Biryuzov,Russian
3419,Hope,English
8618,Adamyan,Russian
14839,Pliskanovsky,Russian
17486,Zhenovach,Russian
4026,Maddocks,English
14732,Pecherkin,Russian
14886,Pohodun,Russian
18198,Nahas,Arabic
13695,Makhurov,Russian
2912,Fearns,English
3734,Kimber,English
310,Gouveia,Portuguese
9690,Bakalov,Russian
1855,Stamatas,Greek
10627,Deshevyh,Russian
8055,Sakagami,Japanese
11584,Gordyushin,Russian
3957,Longley,English
8280,Tsumura,Japanese
2909,Faye,English
12060,Hasanov,Russian
10034,Beklemeshev,Russian
18446,Arian,Arabic
2716,Eccott,English
7123,Quirke,Irish
10625,Derzhavin,Russian
18186,Bata,Arabic
6470,Hoch,German
18809,Baba,Arabic
19380,Isa,Arabic
122,Granger,French
13414,Likhomanov,Russian
18199,Haddad,Arabic
17348,Zelensky,Russian
6145,Jeong,Korean
5007,Street,English
8914,Andronnikov,Russian
5516,Yang,English
1390,Krytinar,Czech
9786,Baksaraev,Russian
3730,Kilnan,English
19873,Shammas,Arabic
16621,Vaskin,Russian
10833,Dovlatov,Russian
18500,Khoury,Arabic
8122,Shimuzu,Japanese
19658,Deeb,Arabic
24,Blaise,French
19971,Botros,Arabic
5436,Wild,English
13586,Lygach,Russian
11226,Fin,Russian
16919,Vyahirev,Russian
7476,Funaki,Japanese
4914,Simons,English
4145,Metcalfe,English
218,Proulx,French
19867,Asker,Arabic
9701,Bakhanov,Russian
19967,Seif,Arabic
11121,Eremkin,Russian
19051,Totah,Arabic
2753,Ekin,English
10799,Dogel,Russian
8246,Tomika,Japanese
16904,Vorotnikov,Russian
14245,Mozheiko,Russian
12074,Hatagov,Russian
13438,Limansky,Russian
17096,Yakuba,Russian
9953,Bavidov,Russian
6290,Bohn,German
11301,Gagarinsky,Russian
4654,Ramsey,English
8534,Abramovich,Russian
2420,Costello,English
15429,Schepotkin,Russian
18676,Amari,Arabic
7748,Kodama,Japanese
11014,Eihenvald,Russian
3345,Hedley,English
13483,Lohmatikov,Russian
17711,Zhvykin,Russian
15722,Tallat,Russian
19260,Ghannam,Arabic
9038,Atajakhov,Russian
6221,Adlersflugel,German
11346,Gansky,Russian
13801,Martzenyuk,Russian
14636,Pajitnov,Russian
16509,Valden,Russian
18784,Kalb,Arabic
10024,Bekhmetiev,Russian
4409,Oswald,English
4943,Snelling,English
13895,Mihalkovsky,Russian
15281,Ruhlov,Russian
9852,Balakshin,Russian
19333,Mifsud,Arabic
11118,Enukidze,Russian
16727,Verbin,Russian
12320,Huranov,Russian
16503,Valchikovski,Russian
12588,Jangel,Russian
14253,Mstislavsky,Russian
4983,Stenhouse,English
3120,Gibb,English
19470,Kattan,Arabic
2248,Buck,English
5607,Cabello,Spanish
2958,Fisher,English
9773,Baklastoff,Russian
18237,Antar,Arabic
16617,Vasiliev,Russian
3759,Kirkbride,English
14363,Nahimov,Russian
9703,Bakhchivandji,Russian
8063,Sakubara,Japanese
16308,Tzipushtanov,Russian
17771,Zolotkov,Russian
16389,Utkin,Russian
8538,Abramowitch,Russian
8445,Abdulkhabiroff,Russian
9150,Avertchev,Russian
12542,Jakushkov,Russian
14271,Mukke,Russian
5562,Aiza,Spanish
9991,Bazilevsky,Russian
17250,Yuhtanov,Russian
19286,Handal,Arabic
8449,Abdulladzhanov,Russian
14122,Mokievsky,Russian
2208,Bradshaw,English
15835,Tihonenko,Russian
5068,Tellis,English
10991,Egof,Russian
7934,Nakanoi,Japanese
3993,Lunn,English
13536,Luhmanov,Russian
19342,Asker,Arabic
6598,Lehmann,German
2682,Eadie,English
17675,Zhumenko,Russian
19056,Handal,Arabic
19665,Sayegh,Arabic
308,Gaspar,Portuguese
12249,Hon,Russian
12356,Isachenko,Russian
1473,Ozimuk,Czech
16010,Tsapko,Russian
12915,Judashkin,Russian
12733,Jenovach,Russian
4197,Mulligan,English
3964,Loughran,English
17084,Yakovchenko,Russian
13986,Minenko,Russian
13701,Maksimchikov,Russian
9738,Bakhtinoff,Russian
14107,Mojarov,Russian
256,Tailler,French
10688,Dizhbak,Russian
18154,Daher,Arabic
8897,Ametistov,Russian
422,Hughes,Scottish
7556,Hori,Japanese
13777,Martsenko,Russian
10761,Dobrolensky,Russian
1929,Albrighton,English
1138,Veronesi,Italian
1209,Cervenka,Czech
4958,Spencer,English
8779,Agishev,Russian
14543,Obysov,Russian
8735,Agaphonoff,Russian
8059,Sakanoue,Japanese
11288,First,Russian
915,Nenci,Italian
1817,Panayiotopoulos,Greek
7993,Ohmiya,Japanese
12518,Jakshibaev,Russian
8205,Takewaki,Japanese
9829,Balagurov,Russian
4003,Lynes,English
9909,Basygysov,Russian
19554,Handal,Arabic
4732,Riddle,English
19717,Amari,Arabic
7699,Kawagishi,Japanese
11410,Gerschcovich,Russian
18556,Saliba,Arabic
4088,Mcdermott,English
13571,Lutfullin,Russian
19168,Guirguis,Arabic
7783,Kumagae,Japanese
14325,Musahanyants,Russian
13659,Mahtiev,Russian
9277,Awik,Russian
13249,Lapikov,Russian
8858,Alhimov,Russian
6508,Jung,German
2004,Appleyard,English
5686,Ibarra,Spanish
8994,Anurin,Russian
19375,Dagher,Arabic
16484,Vaksel,Russian
14571,Onopko,Russian
18723,Sarkis,Arabic
11722,Grushihin,Russian
15374,Researcher,Russian
6805,Sommer,German
19428,Sayegh,Arabic
19819,Kassab,Arabic
7132,Riain,Irish
2465,Crowley,English
12284,Huajev,Russian
7418,Ashida,Japanese
16347,Uhov,Russian
15540,Shakhbazov,Russian
14286,Mulinov,Russian
8278,Tsukioka,Japanese
3521,Jacques,English
3361,Heron,English
9881,Barabanschikov,Russian
4282,Nielsen,English
17734,Zinger,Russian
12092,Havrichev,Russian
13623,"Lytkin,",Russian
6269,Bernat,German
11952,Hanchuk,Russian
7043,Mclain,Irish
4143,Merritt,English
12272,Horujy,Russian
20022,Nazari,Arabic
9480,Bagalin,Russian
1590,Spicka,Czech
1459,Nowak,Czech
9330,Azhinoff,Russian
8468,Abelmazov,Russian
9631,Baimiev,Russian
8293,Uemura,Japanese
9841,Balakhonov,Russian
18629,Isa,Arabic
3932,Livermore,English
19294,Sabbag,Arabic
4845,Salt,English
4662,Ransom,English
17758,Zogalev,Russian
10010,Behtenev,Russian
11589,Gorskih,Russian
14782,Petsyuha,Russian
12529,Jakunchikov,Russian
9156,Avgustov,Russian
13660,Mahurov,Russian
11179,Evsyutin,Russian
19451,Nazari,Arabic
12049,Harlov,Russian
13638,Mahinov,Russian
2715,Ecclestone,English
13431,Likutov,Russian
10786,Dobujinsky,Russian
16688,Veligjanin,Russian
2914,Featherstone,English
9475,Bag,Russian
335,Rodrigues,Portuguese
9074,Augustoff,Russian
18035,Seghers,Dutch
18215,Shalhoub,Arabic
14851,Pochinok,Russian
8872,Alperovich,Russian
1982,Amos,English
9933,Batugin,Russian
3535,Jarrold,English
4457,Parmar,English
2499,Darby,English
6644,Mendelssohn,German
12920,Judin,Russian
1503,Piskach,Czech
18561,Bishara,Arabic
10531,Datsenko,Russian
4358,Ogilvy,English
12064,Hashaba,Russian
10486,Danichkin,Russian
18436,Nazari,Arabic
11280,Fromberg,Russian
5031,Sweeney,English
12342,Imamutdinov,Russian
12323,Hurinov,Russian
2736,Edmondson,English
19667,Naser,Arabic
12204,Holminov,Russian
14601,Otstavnoi,Russian
17244,Yuhman,Russian
17816,Dael,Dutch
6471,Hochberg,German
18608,Kassis,Arabic
16597,Vansovich,Russian
1785,Kouretas,Greek
4705,Renna,English
436,Aitken,Scottish
6168,Pak,Korean
11076,Emkov,Russian
15988,Tsah,Russian
18220,Tuma,Arabic
15668,Shengeliya,Russian
13330,Levite,Russian
9517,Bagramyan,Russian
10871,Dubkov,Russian
3552,Jenkins,English
12256,Horkin,Russian
8118,Shimizu,Japanese
11886,Halansky,Russian
658,Boveri,Italian
19684,Malouf,Arabic
10437,Chukhray,Russian
18520,Boulos,Arabic
10747,Dobrenkov,Russian
526,Alberghini,Italian
16147,Tumaev,Russian
6361,Feldt,German
16671,Vedinyapin,Russian
5188,Trent,English
17558,Zhilinsky,Russian
18964,Maloof,Arabic
17031,Yagoda,Russian
11643,Gribnov,Russian
19248,Bishara,Arabic
7082,O'Brien,Irish
13106,Kalashnikov,Russian
486,Aconi,Italian
10063,Belgibaev,Russian
3304,Harkness,English
9952,Bavidoff,Russian
9209,Avvakumov,Russian
11511,Golofastov,Russian
14338,Muzgin,Russian
461,Abbatantuono,Italian
95,Faure,French
3262,Gunston,English
11906,Halilulin,Russian
14318,Muru,Russian
3927,Linton,English
7602,Inaba,Japanese
8878,Alshtut,Russian
9959,Bawarin,Russian
1507,Ponec,Czech
5435,Wilcox,English
9745,Bakhturin,Russian
9886,Barakin,Russian
589,Arnolfi,Italian
5029,Swann,English
5348,Warden,English
3064,Furniss,English
13740,Marhanov,Russian
8941,Anekshtein,Russian
11431,Getsov,Russian
11656,Grigoriev,Russian
13663,Makferson,Russian
2953,Finnigan,English
15679,Sherman,Russian
13080,Kachur,Russian
15745,Taube,Russian
9652,Baitchenko,Russian
13587,Lygin,Russian
7326,Rusnak,Polish
8606,Adam,Russian
13340,Lezhankin,Russian
13988,Minervin,Russian
6061,Gao,Chinese
11755,Guk,Russian
1230,Dinko,Czech
15454,Sereda,Russian
9340,Babadzhan,Russian
12528,Jakubovsky,Russian
732,De campo,Italian
14635,Pajinsky,Russian
9942,Baukin,Russian
7280,Jordan,Polish
6484,Holzmann,German
9153,Avetisyan,Russian
12765,Jiboedov,Russian
634,Benenati,Italian
10720,Djikaev,Russian
14876,Pohilevich,Russian
8092,Shiba,Japanese
16642,Vavakin,Russian
13291,Leiferkus,Russian
17111,Yakuschenko,Russian
5551,Abano,Spanish
8813,Agudov,Russian
11219,Filipovsky,Russian
4590,Potter,English
5211,Tully,English
19007,Najjar,Arabic
19352,Toma,Arabic
14402,Nazarkin,Russian
9987,Bazil,Russian
6411,Goebel,German
4738,Ridley,English
5785,Sala,Spanish
6023,Xue,Chinese
3959,Lonsdale,English
5119,Timson,English
12890,Johov,Russian
6627,Marquerink,German
16686,Velichkovsky,Russian
19676,Shamon,Arabic
20065,Daher,Arabic
19936,Antar,Arabic
12487,Jakhimovich,Russian
8423,Abdrakhmanov,Russian
8620,Adamyuk,Russian
15479,ShahNazaroff,Russian
2757,Eldeston,English
785,Franzese,Italian
1859,Stroggylis,Greek
16536,Valitsky,Russian
8664,Adodin,Russian
4252,Newby,English
12007,Haradze,Russian
6520,Kaube,German
11461,Glazanov,Russian
1575,Skokan,Czech
9294,Awramenko,Russian
6986,Diarmaid,Irish
856,Marconi,Italian
6182,Shim,Korean
18131,Shadid,Arabic
3336,Hayward,English
4894,Shelton,English
15035,Privalikhin,Russian
4622,Pugh,English
2339,Cheshire,English
3876,Lees,English
12558,Jamaletdinov,Russian
6775,Schuster,German
9993,Baziner,Russian
15228,Robustov,Russian
4988,Stevens,English
1140,Vespa,Italian
15127,Rainov,Russian
18015,Schenck,Dutch
7366,Wojewodzki,Polish
15995,Tsakunov,Russian
4737,Ridle,English
9001,Araslanov,Russian
6773,Schulze,German
830,Laurito,Italian
8631,Adelhanov,Russian
3032,Frederikson,English
2606,Dougherty,English
583,Arena,Italian
11351,Gashkin,Russian
13721,Makulov,Russian
15240,Rogatko,Russian
43,Cavey,French
13480,Lohanin,Russian
18722,Kalb,Arabic
11323,Galetsky,Russian
12922,Juditsky,Russian
17197,Yatsun,Russian
13137,Kalimakhi,Russian
10648,Diderihs,Russian
16206,Turlov,Russian
10016,Beilin,Russian
15732,Taltangov,Russian
18024,Schoorel,Dutch
9180,Avranek,Russian
4102,Mcgrady,English
13863,Medved,Russian
18459,Mikhail,Arabic
6084,Nao,Chinese
13792,Martyshko,Russian
17142,Yanaev,Russian
7797,Kurogane,Japanese
17961,Philips,Dutch
12962,Jukhno,Russian
13248,Lapidus,Russian
10480,Dan'Ko,Russian
16140,Tultsev,Russian
2561,Dickens,English
4407,Ostler,English
8992,Anuprienko,Russian
6426,Groel,German
9507,Bagmet,Russian
9784,Bakrymoff,Russian
18391,Gerges,Arabic
16844,Vinnik,Russian
17843,Haenraats,Dutch
17450,Zhelezny,Russian
1771,Karnoupakis,Greek
133,Joubert,French
5690,Jasso,Spanish
16497,Vakulski,Russian
16677,Vedyashkin,Russian
18416,Mustafa,Arabic
19604,Cham,Arabic
1904,Aderson,English
9842,Balakhonsky,Russian
14090,Mogilny,Russian
9073,August,Russian
10973,Egamberdiev,Russian
9628,Baikowsky,Russian
18791,Arian,Arabic
9754,Bakihanov,Russian
6170,Ra,Korean
1102,Tessaro,Italian
11550,Goloveshkin,Russian
11272,Frolenkov,Russian
10779,Dobryakov,Russian
